run,type,module,name,attrname,attrvalue,value,vectime,vecvalue
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.nodeTx.out.channel,ber,mutable,,,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeTx.out.channel,per,,,0,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.nodeTx.out.channel,per,mutable,,,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.queueZero.out.channel,typename,,,"""ned.DatarateChannel""",,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.queueZero.out.channel,disabled,,,false,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.queueZero.out.channel,disabled,mutable,,,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.queueZero.out.channel,delay,,,0.0001s,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.queueZero.out.channel,delay,mutable,,,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.queueZero.out.channel,delay,unit,s,,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.queueZero.out.channel,datarate,,,1e+06bps,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.queueZero.out.channel,datarate,mutable,,,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.queueZero.out.channel,datarate,unit,bps,,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.queueZero.out.channel,ber,,,0,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.queueZero.out.channel,ber,mutable,,,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.queueZero.out.channel,per,,,0,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.queueZero.out.channel,per,mutable,,,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeTx.gen,typename,,,"""Generator""",,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeTx.gen,generationInterval,,,exponential(0.4),,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeTx.gen,packetByteSize,,,12500,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeTx.queue,typename,,,"""TransportTx""",,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeTx.queue,bufferSize,,,2000000,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeTx,typename,,,"""NodeTxFV""",,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.queueZero,typename,,,"""Queue""",,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.queueZero,bufferSize,,,200,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.queueOne,typename,,,"""Queue""",,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.queueOne,bufferSize,,,200,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue.toApp.channel,typename,,,"""ned.DatarateChannel""",,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue.toApp.channel,disabled,,,false,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.nodeRx.queue.toApp.channel,disabled,mutable,,,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue.toApp.channel,delay,,,0s,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.nodeRx.queue.toApp.channel,delay,mutable,,,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.nodeRx.queue.toApp.channel,delay,unit,s,,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue.toApp.channel,datarate,,,500000bps,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.nodeRx.queue.toApp.channel,datarate,mutable,,,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.nodeRx.queue.toApp.channel,datarate,unit,bps,,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue.toApp.channel,ber,,,0,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.nodeRx.queue.toApp.channel,ber,mutable,,,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue.toApp.channel,per,,,0,,
FeedbackVersion-6-20240511-20:45:11-11876,attr,NetworkFV.nodeRx.queue.toApp.channel,per,mutable,,,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeRx.sink,typename,,,"""Sink""",,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue,typename,,,"""TransportRx""",,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeRx.queue,bufferSize,,,200,,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV.nodeRx,typename,,,"""NodeRxFV""",,
FeedbackVersion-6-20240511-20:45:11-11876,param,NetworkFV,typename,,,"""NetworkFV""",,
FeedbackVersion-6-20240511-20:45:11-11876,vector,NetworkFV.nodeRx.queue,PacketsLost,,,,"0 0.2 0.4 0.6 0.8 1 1.4002 1.6004 1.8006 2.0008 2.201 2.6014 2.8016 3.0018 3.202 3.8026 4.0028 4.203 4.4032 4.6034 4.8036 5.0038 5.204 5.4042 5.8046 6.205 7.4062 8.0068 8.207 8.8076 9.0078 9.4082 9.6084 11.0098 11.4102 11.8106 12.0108 12.211 12.4112 12.6114 12.8116 13.0118 13.212 13.6124 13.8126 14.0128 14.213 14.4132 14.6134 14.8136 15.0138 15.214 15.8146 16.215 16.4152 16.6154 16.8156 17.216 17.4162 17.6164 17.8166 18.0168 18.4172 18.8176 19.218 19.8186 20.0188 20.4192 20.6194 21.4202 21.6204 22.221 23.0218 23.222 23.4222 23.6224 23.8226 24.8236 25.0238 25.4242 25.6244 26.225 26.4252 26.6254 26.8256 27.0258 27.226 27.4262 27.6264 27.8266","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
FeedbackVersion-6-20240511-20:45:11-11876,vector,NetworkFV.nodeRx.queue,PacketsAsked,,,,"0 1.4002 2.272242711789 2.4012 3.216266061121 3.544750807095 4.8036 5.170963783001 5.532562497513 5.97632559335 6.45140654375 7.170822391837 9.4082 10.210471349506 11.554118510787 12.8116 14.213 14.387532602017 15.073136979291 15.329378718142 15.996515791807 17.4162 17.479601468182 18.173963605817 18.519095562531 20.109020493004 22.24151051997 24.8236 26.6254 27.8266","2 1 0 1 2 3 1 1 2 3 5 8 4 4 6 3 1 1 1 2 3 1 1 2 4 6 9 4 1 0"
FeedbackVersion-6-20240511-20:45:11-11876,vector,NetworkFV.queueOne,bufferSize,,,,"0 1.4002 2.272242711789 2.4012 3.216266061121 3.544750807095 4.8036 5.170963783001 5.532562497513 5.97632559335 6.45140654375 7.170822391837 9.4082 10.210471349506 11.554118510787 12.8116 14.213 14.387532602017 15.073136979291 15.329378718142 15.996515791807 17.4162 17.479601468182 18.173963605817 18.519095562531 20.109020493004 22.24151051997 24.8236 26.6254 27.8266","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
FeedbackVersion-6-20240511-20:45:11-11876,vector,NetworkFV.nodeTx.gen,packetGen,,,,"0.893448103126 2.072042711789 2.233417461 2.327405932924 3.016066061121 3.042630803465 3.059667154385 3.244550807095 3.29011253847 4.970763783001 5.332362497513 5.374271967556 5.67612559335 6.05120654375 6.268275796548 6.570622391837 6.734055085235 6.997810634845 7.387505106344 8.085171481721 8.315773521834 8.878393520259 9.410937402142 9.608639916801 9.900594602178 10.010271349506 10.356186008473 10.423844746057 10.838500044591 11.353918510787 13.205059562799 14.187332602017 14.872936979291 15.129178718142 15.342407848503 15.796315791807 16.632169603195 17.279401468182 17.973763605817 18.218895562531 18.241301332666 18.689441690646 19.196685886673 19.260680479076 19.908820493004 20.085523985928 20.618863051989 21.002204919727 21.49615886774 21.729883515605 22.04131051997 22.384474306346 22.437806494926 22.473269593922 23.737958788614 23.839030784408 24.045537814931 24.143841881387 24.241665964929 24.940209102455 25.445522530906 25.692175836766 27.752647985214 28.06824027448 28.186318529676 28.806050503197 29.251105894698 29.789721338043 30.155244774353 30.664570457319 31.169963546767 31.809414704437 32.917488363115 33.771965545668 33.945393969227 34.634895316535 34.751911043534 34.897990553726 35.103972546069 35.65115813123 36.200131622721 36.396684144832 36.911728193466 37.165428755651 37.373851732618 37.869062682316 39.68706352851 39.868795412679 40.108293486305 41.156585845363 41.343825418174 41.870812093668 42.365449903257 42.477249279608 42.51167229077 42.967026711 43.170273707694 43.194844716823 43.784250162144 44.560228244927 45.139072513158 45.409351198469 45.542902693143 45.84712609909 45.931188497129 45.996976103041 46.251872653239 46.904918644826 47.067989289736 47.448558601082 47.979369052637 48.09402978232 48.177877506787 48.379366538277 48.540217258881 48.86867857187 49.612424401932 49.937046356542 50.318876106972 50.640188924684 51.506237768208 51.754464848584 53.255670236856 53.699931448189 54.425309230288 55.285869763754 55.365652597661 55.626995802367 56.012359756529 56.227569729035 56.48615828454 56.601972162989 56.809083156551 57.978478778173 58.520216757866 60.152154452452 60.8514811157 61.172536343825 61.632367857209 61.951661083941 62.011651596397 62.261033366884 62.746407079284 62.941175432659 62.965431129843 63.174797868258 63.260404737306 63.39467751198 64.429685993405 64.430027130951 64.637773564858 64.865870672952 64.930075065055 65.28412421477 65.742767107144 66.038679646113 66.110085768732 66.567343926462 66.985249605811 67.022183169046 67.138117802583 67.534748022352 67.55165035504 68.156335483514 69.431311545886 69.518903486661 69.546309458498 69.80930287072 70.097050207617 70.285891972194 70.45288473701 70.472427475267 70.903962892667 71.056044056313 71.800301003091 72.21928693575 72.589688592413 72.708195256831 73.062125349313 73.303636140123 73.353423138875 73.409313249151 73.905084622763 74.753081387238 74.844606854044 76.734725205463 77.004351597586 77.044434324571 77.059352497988 77.665987014546 77.817557324154 77.971000285951 78.766198825795 78.995129436332 79.322130097259 79.755885295087 80.072372653855 80.228198689098 80.411634083981 80.42156082726 81.126029688684 81.610283855369 81.73966307863 82.377098712991 82.430812339834 82.483194007148 82.814122502305 83.575362682416 83.699791551646 84.650157381489 85.246881439101 85.335101362154 85.414192257171 85.450643777539 86.062260352588 86.871519269117 87.246112891731 87.920506221185 87.937564381296 88.082459565639 88.412012680978 88.422409186219 88.863623283992 89.433701640783 90.548490972016 90.955805534891 91.572528192519 91.90496856 92.460175652502 93.421118005438 93.696024584478 94.147690271375 94.165159234669 94.298568949439 94.977587073646 95.216718790571 95.222205747262 97.167877688066 97.487317377732 97.60405095571 97.938670275877 98.803743659895 98.851670952232 99.020720037482 99.046653326324 99.179465994806 99.521472966865 100.005247826734 100.271060261709 100.444545917569 100.588029350053 100.607064694139 100.623308316933 100.818093758378 101.220026851355 101.844433410707 101.897542392316 102.854129679025 102.858799166068 102.887378143952 103.016932148593 104.184018669793 104.327572789023 104.458958434651 104.538493781877 105.221578977704 105.249309562201 105.261849030065 105.866109721219 106.558121787586 106.762951331286 107.258640963588 107.371487914801 108.133146294166 108.429889874138 108.447730554846 108.565471297752 108.848248709705 109.612218602434 109.705175584916 109.969450349527 110.494897534982 110.885260697494 111.299284798531 112.745127675036 113.358422264748 113.533667711203 113.757618865756 113.85939290652 114.257334051036 115.797212681212 115.971635110877 116.325430268311 117.553997113176 119.153932154585 119.537019121046 120.922240730021 121.192052899396 121.680505829645 121.798997366774 121.806827837673 121.914959390082 122.29451635825 122.589452888468 122.704290676989 123.147868452377 123.20331391948 123.522458015038 123.704905331178 123.89701473374 123.986318908437 124.399434131927 124.981231574923 125.893469488036 126.981809203122 127.273575020713 127.284277901139 128.13647890578 128.254798803871 128.340902914352 128.464709355551 129.159621075376 129.221034357761 129.377658282968 130.588129150875 131.060653363518 131.174454587913 131.659080016908 131.835218285216 132.459696954916 132.479767821588 132.574349193516 132.683141281058 133.111122712128 133.968756558855 134.94910545608 136.283640438111 136.388222685371 136.815100491425 136.838759838763 136.979640172701 137.116862424201 137.14133012002 137.376265899382 138.175591900936 138.178772922151 138.246207082975 138.837035273188 138.962672028848 139.066568437633 139.384378821353 139.862589780963 139.978879089993 140.683994943604 141.428897125292 141.744116461981 142.023151178848 142.302960857826 142.568155037939 142.631328333448 143.57397012682 144.047182057575 145.034488672022 145.146686996899 145.257319338663 145.479771113812 145.48734920332 145.892561731259 146.33637808106 146.388598467841 146.514791599786 147.742749510869 147.748513422522 147.967427176764 148.008298031858 148.247051383303 148.46414147325 148.564587818961 148.615970441581 148.678502578883 148.771320293822 149.317441130744 149.864124834049 150.628060541527 150.871353604409 151.104166173655 151.152360182488 151.273073186536 151.370066770907 151.410948184407 152.476044642512 152.501502723317 152.504673155195 152.561191938956 152.971937677495 154.208373278086 154.622248205232 155.240550302377 155.696638245547 155.851648056291 156.196893531361 156.422187265217 157.0361573841 157.334048112292 158.024093533066 158.356832448168 158.773153991685 159.403650143764 159.482854770587 159.52952821172 160.047777827415 160.288063790312 160.422091847502 160.744769890149 161.481510986866 162.459320428665 162.797063968124 163.827965015833 163.863614510136 164.124384980854 165.091817755892 165.139000962608 165.387298759466 165.871551056059 167.01675745631 167.298353588089 167.314887557663 167.359531565851 167.405002889628 168.25976514105 168.82354054023 168.851337263316 168.868407408278 169.097816283934 169.338089539787 169.80880575553 170.486120205415 170.584841173116 170.802179142376 170.858619000276 170.942887224395 171.648923954937 172.390575197793 172.713125512117 172.758503341327 172.860193065171 172.996074455935 173.32584931017 173.423682396274 174.123967256089 174.373615168716 175.306767863598 175.460791979602 175.856153531175 176.815326004806 177.447836871123 178.063852692069 178.542995101944 179.032326251262 179.247223707354 179.307507959945 179.419444195095 179.797960024714 180.115040910258 180.877895637426 181.913252434891 182.942844457286 183.299097324286 183.733230373983 183.97744950655 184.097340289001 184.432972113208 184.562599721327 184.787638718844 185.191306063498 185.312474835585 185.828005602427 185.861442581021 186.007318081689 187.093994799672 187.547229821973 187.651540846162 187.934028502319 187.939455048798 188.646795098448 188.865385119174 189.325302803464 189.352556016448 190.316184358037 190.611920439295 190.663026343556 190.858293003225 191.590658985363 191.697431638651 192.882117461016 193.213825360289 193.554795959848 193.651410324509 193.653071782075 193.721438841382 193.735073517768 194.138030261727 194.350758735093 194.494595404979 194.739795776724 195.641492800123 195.901261159877 196.322240627832 196.779794361951 197.696255013621 198.258676633421 198.364762854745 199.052429865912 199.172354445432 199.342402745061 199.925782339005","1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1"
